"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1931","Elderberry Can Totally Eliminate The Flu Within 48 Hours According to a Study https://t.co/J3V3heFuet",FALSE,0,NA,2019-03-02 14:27:21,FALSE,NA,"1101851490677940225",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EmilyWiggle1999",0,FALSE,FALSE,NA,NA
"1932","Flu berat, sariawan double attack 😭",FALSE,0,NA,2019-03-02 14:27:20,FALSE,NA,"1101851488320598018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannaiueo",0,FALSE,FALSE,NA,NA
"1933","RT @syauqi_x: @iampoji @rejaie My friend visited New York recently and was down with flu. He had to get an appointment first. The visit did…",FALSE,0,NA,2019-03-02 14:27:19,FALSE,NA,"1101851481378942977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBoringGuy8",47,TRUE,FALSE,NA,NA
"1934","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:27:10,FALSE,NA,"1101851446251847680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morlainelea",815,TRUE,FALSE,NA,NA
"1935","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:27:03,FALSE,NA,"1101851414815477761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaAraceli99",815,TRUE,FALSE,NA,NA
"1936","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 14:26:57,FALSE,NA,"1101851389175713792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","me_shakiraa",8243,TRUE,FALSE,NA,NA
"1937","RT @jellybnbonanza: To keep myself healthy during flu season I wear one the many paper plate face masks my kids made for protection.",FALSE,0,NA,2019-03-02 14:26:53,FALSE,NA,"1101851371526074374",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeanWoo06447204",45,TRUE,FALSE,NA,NA
"1938","RT @tkulfan: Looks like Larkin and Green good to go, but Blashill not sure about Mantha (flu)...will decide soon if someone will be recalle…",FALSE,0,NA,2019-03-02 14:26:42,FALSE,NA,"1101851327150333955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smckenna25",9,TRUE,FALSE,NA,NA
"1939","@Junaid567 Man flu. I'm sad.",FALSE,0,"Junaid567",2019-03-02 14:26:37,FALSE,"1101846832446128129","1101851306543775744","2958221745","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmarAvfc",0,FALSE,FALSE,NA,NA
"1940","RT @STpontocom: Flu mantém média acima dos 60% de posse bola; finaliza + de 15 vezes por jogo; tem uma média absurda de mais de 500 passes…",FALSE,0,NA,2019-03-02 14:26:35,FALSE,NA,"1101851297735737345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rangelffc_",4,TRUE,FALSE,NA,NA
"1941","RT @LouisLeoIV: If you think vaccines are safe, ask NY Sen. Jose Peralta about his flu shot experience.

Oh wait. You can't because it kill…",FALSE,0,NA,2019-03-02 14:26:33,FALSE,NA,"1101851287501574145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","conspiracywoman",19,TRUE,FALSE,NA,NA
"1942","A new study shows that there is no link between flu shots and miscarriages. https://t.co/Bek0dYVPUR",FALSE,10,NA,2019-03-02 14:26:21,FALSE,NA,"1101851237669048322",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","statnews",5,FALSE,FALSE,NA,NA
"1943","@FoxJake_ @RyanOGara @eagles_sports Any chance Brady can come down with the flu today?  I’m joking, but he’s a nigh… https://t.co/cUqTOOaUcM",FALSE,0,"FoxJake_",2019-03-02 14:26:16,TRUE,"1101835703170854914","1101851219553910784","284728119","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kelduck",0,FALSE,FALSE,NA,NA
"1944","whole morning never drink water in the heat and im down with flu and sore throat :,((",FALSE,0,NA,2019-03-02 14:26:16,FALSE,NA,"1101851219536965632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","putrieatworld",0,FALSE,FALSE,NA,NA
"1945","RT @mortgageconsult: Flu Shot Won't Cause Miscarriage, St... https://t.co/drPXtvl93b from @WebMD",FALSE,0,NA,2019-03-02 14:26:06,FALSE,NA,"1101851174494449664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AuntLulie",1,TRUE,FALSE,NA,NA
"1946","@arse_1881 @maviii05 @EhLikeyF1903__ @JaneDoe42837258 @ATATRKYEMM2 @hersey_flu @ay_lenaa @kainatanot… https://t.co/lnyRqbMlmh",FALSE,4,"arse_1881",2019-03-02 14:26:03,TRUE,"1101850647991861250","1101851162737893376","913697332490797057","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baris78coskun",0,FALSE,FALSE,NA,NA
"1947","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:26:00,FALSE,NA,"1101851151086043143",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaigeAbbott1234",815,TRUE,FALSE,NA,NA
"1948","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 14:26:00,FALSE,NA,"1101851150633132032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meka_luvs_music",8243,TRUE,FALSE,NA,NA
"1949","@BrunoTonioli Feeling sorry for myself because I’ve got the flu 🤧",FALSE,1,"BrunoTonioli",2019-03-02 14:25:59,FALSE,"1101824615872118784","1101851145683775488","766138944","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lisawilson72",0,FALSE,FALSE,NA,NA
"1950","@mixagripcocok 5 perbedaan pada gambar di atas, yaitu
1. Tulisan ""4 Kaplet""
2. Lingkaran yang berbeda warna, yang s… https://t.co/romGxukB6G",FALSE,0,"mixagripcocok",2019-03-02 14:25:55,TRUE,"1101731518127333382","1101851131397828608","4828091592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MauraAzmi",0,FALSE,FALSE,NA,NA
"1951","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 14:25:38,FALSE,NA,"1101851059754917891",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tyasack",2557,TRUE,FALSE,NA,NA
"1952","I’m convinced that alllll the @AlaniNutrition vitamins I take are the reason why I haven’t gotten the Flu from my husband! 😂",FALSE,5,NA,2019-03-02 14:25:30,FALSE,NA,"1101851026200641537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sheajlee",0,FALSE,FALSE,NA,NA
"1953","RT @arse_1881: @baris78coskun @maviii05 @EhLikeyF1903__ @JaneDoe42837258 @ATATRKYEMM2 @hersey_flu @ay_lenaa @kainatanot @Deniz_Devrim35 Kut…",FALSE,0,NA,2019-03-02 14:25:24,FALSE,NA,"1101851001668227072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baris78coskun",1,TRUE,FALSE,NA,NA
"1954","RT @MartinDaubney: Except it’s about as funny as the flu 😫😫 https://t.co/y4rNq4RDEr",FALSE,0,NA,2019-03-02 14:25:21,FALSE,NA,"1101850986447020032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bri_1985",112,TRUE,FALSE,NA,NA
"1955","I really have the flu and I have to study for this test Monday",FALSE,0,NA,2019-03-02 14:25:20,FALSE,NA,"1101850985050394625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandofromjesus",0,FALSE,FALSE,NA,NA
"1956","I have the flu with a terrible cough.Was given Codeine to help subside the cough so I can sleep. Break out in a ras… https://t.co/9MpEAj5nRN",FALSE,12,NA,2019-03-02 14:25:18,TRUE,NA,"1101850974946242560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janet_bredewoud",0,FALSE,FALSE,NA,NA
"1957","Detroit - C Dylan Larkin (undisclosed) &amp; D Mike Green (illness) are probable, RW Anthony Mantha (flu) &amp; LW Thomas V… https://t.co/94yTlMK95m",FALSE,0,NA,2019-03-02 14:25:08,TRUE,NA,"1101850932009230337",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","freeplays",0,FALSE,FALSE,NA,NA
"1958","Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses. Learn more about the dif… https://t.co/7tB33PCgEL",FALSE,1,NA,2019-03-02 14:25:07,TRUE,NA,"1101850927118667778",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","fairfaxhealth",0,FALSE,FALSE,NA,NA
"1959","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:25:01,FALSE,NA,"1101850904582451200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheVampsbandID",815,TRUE,FALSE,NA,NA
"1960","I half jokingly told Chris I wish I had his flu bc I want to lose five lbs and now I’m at urgent care vomiting so the joke is truly on me",FALSE,3,NA,2019-03-02 14:24:57,FALSE,NA,"1101850885783781376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lissomes",0,FALSE,FALSE,NA,NA
"1961","Nyerah flu ga sembuh2 akhirnya berobat 🤒",FALSE,0,NA,2019-03-02 14:24:53,FALSE,NA,"1101850872022102016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ichasw",0,FALSE,FALSE,NA,NA
"1962","@pedrofelii Po tu quer comparar o flu com o são paulo q tem varios titulos internacionais,mundiais libertadores e s… https://t.co/vgh4chfniT",FALSE,0,"pedrofelii",2019-03-02 14:24:51,TRUE,"1101850181778182147","1101850863230963712","2741211849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adailjunior10",0,FALSE,FALSE,NA,NA
"1963","Week 4 of the flu, it turned into bronchitis. Fml... 
#sick #winter #flu #bronchitis",FALSE,0,NA,2019-03-02 14:24:48,FALSE,NA,"1101850849947668480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ice_Akito",0,FALSE,FALSE,NA,NA
"1964","@Deniz_Devrim35 @arse_1881 @maviii05 @EhLikeyF1903__ @JaneDoe42837258 @ATATRKYEMM2 @hersey_flu @ay_lenaa @kainatanot Sağolasın torpaaaam
🍺🍺🍺",FALSE,1,"Deniz_Devrim35",2019-03-02 14:24:43,FALSE,"1101849713618444288","1101850827340345346","414968692","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baris78coskun",0,FALSE,FALSE,NA,NA
"1965","Detroit - C Dylan Larkin (undisclosed) &amp; D Mike Green (illness) are probable, RW Anthony Mantha (flu) &amp; LW Thomas V… https://t.co/kc2F6OXcat",FALSE,0,NA,2019-03-02 14:24:41,TRUE,NA,"1101850820004466688",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FreePlaysPicks",0,FALSE,FALSE,NA,NA
"1966","@hersey_flu Mesailer🤪",FALSE,0,"hersey_flu",2019-03-02 14:24:21,FALSE,"1101577000140111878","1101850735619145728","2309918512","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dadadizayn3d",0,FALSE,FALSE,NA,NA
"1967","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:24:19,FALSE,NA,"1101850729583702016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cody_middis",815,TRUE,FALSE,NA,NA
"1968","This flu is killing me 😫",FALSE,5,NA,2019-03-02 14:24:19,FALSE,NA,"1101850728338022400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","autumnlexus2015",0,FALSE,FALSE,NA,NA
"1969","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:24:13,FALSE,NA,"1101850703147003904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjsdestiny",815,TRUE,FALSE,NA,NA
"1970","@RawStory Now that's an idea. Get all the anti-vaccine people and all the alt-right dipshits to have a convention a… https://t.co/40q2pTDOEO",FALSE,3,"RawStory",2019-03-02 14:24:01,TRUE,"1101847200403988480","1101850653113110528","16041234","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DMcGinnis64",0,FALSE,FALSE,NA,NA
"1971","@baris78coskun @maviii05 @EhLikeyF1903__ @JaneDoe42837258 @ATATRKYEMM2 @hersey_flu @ay_lenaa @kainatanot… https://t.co/MNY9rwAnLB",FALSE,7,"baris78coskun",2019-03-02 14:24:00,TRUE,"1101843731739824130","1101850647991861250","3397963859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arse_1881",1,FALSE,FALSE,NA,NA
"1972","RT @KylePlantEmoji: Me: will I be going under for the procedure

CVS employee, flu shot in hand: no

Me, already crying: please",FALSE,0,NA,2019-03-02 14:23:49,FALSE,NA,"1101850600378114048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mackyjordan",554,TRUE,FALSE,NA,NA
"1973","@NarayanaHealth The experience I had for my mom to treat in RTIICS was pathetic. No answer from any department clar… https://t.co/0Rxaajs4DX",FALSE,0,"NarayanaHealth",2019-03-02 14:23:48,TRUE,NA,"1101850598062911488","1323963247","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Parthag19",0,FALSE,FALSE,NA,NA
"1974","I always take a couple of paracetamol before bed when I’ve had a drink and leave the packet by my bed. I’ve just no… https://t.co/4se1fVmg7F",FALSE,1,NA,2019-03-02 14:23:40,TRUE,NA,"1101850562679787520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Megan_Jade_",0,FALSE,FALSE,NA,NA
"1975","RT @PutnamHealthNY: When is the flu an emergency for kids? Here's what you need to know: https://t.co/UNL6FTbq4z https://t.co/GzVo8Nf13g",FALSE,0,NA,2019-03-02 14:23:34,FALSE,NA,"1101850536859656192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgthemom2",1,TRUE,FALSE,NA,NA
"1976","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 14:23:21,FALSE,NA,"1101850484338495488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kioneofakind",8243,TRUE,FALSE,NA,NA
"1977","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:23:12,FALSE,NA,"1101850445654441986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unicorn5674x",815,TRUE,FALSE,NA,NA
"1978","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:23:10,FALSE,NA,"1101850439711113218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Annagayle_N",815,TRUE,FALSE,NA,NA
"1979","@virgul81 @hersey_flu Yeni Türkiye'nin Yeni bilimadamları... Senin babanın amq.",FALSE,0,"virgul81",2019-03-02 14:23:05,FALSE,"1101519849958924288","1101850418391465985","296251125","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EYTlilereselam",0,FALSE,FALSE,NA,NA
"1980","@retrojunki Girl I finished the bottle. Antibiotics won’t help the flu anyway, that’s viral you just gotta ride it out.",FALSE,0,"retrojunki",2019-03-02 14:22:59,FALSE,"1101849008614584321","1101850391434661888","50830551","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinktanay",0,FALSE,FALSE,NA,NA
"1981","RT @CaCemeteryHist: The mystery of Arthur Eckhardt's death solved by @MarionRoes : death from Influenza ( died in base hospital). Another o…",FALSE,0,NA,2019-03-02 14:22:56,FALSE,NA,"1101850378042265601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMontgomery82",2,TRUE,FALSE,NA,NA
"1982","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:22:47,FALSE,NA,"1101850342143205376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zuza30723493",815,TRUE,FALSE,NA,NA
"1983","RT @jellybnbonanza: To keep myself healthy during flu season I wear one the many paper plate face masks my kids made for protection.",FALSE,0,NA,2019-03-02 14:22:41,FALSE,NA,"1101850317908525057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huge_mclarge",45,TRUE,FALSE,NA,NA
"1984","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 14:22:37,FALSE,NA,"1101850301378772992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just_Meaka",8243,TRUE,FALSE,NA,NA
"1985","@TheVampsBrad aw baby me too i think its the flu season :( get well really soon mwah love you ❤️",FALSE,0,"TheVampsBrad",2019-03-02 14:22:25,FALSE,"1101830072850362368","1101850249247617024","126370504","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalfaputri_juli",0,FALSE,FALSE,NA,NA
"1986","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:22:18,FALSE,NA,"1101850219392598019",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PutuIPNS",815,TRUE,FALSE,NA,NA
"1987","No matter who is sick in your house this #cold + #flu season, our #KnowYourOTCs blogging partner, The Perfect Mom,… https://t.co/6mAXpAHn7r",FALSE,2,NA,2019-03-02 14:22:00,TRUE,NA,"1101850145702977541",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","KnowYourOTCs",1,FALSE,FALSE,NA,NA
"1988","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 14:21:43,FALSE,NA,"1101850072663244802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nurul11120765",2557,TRUE,FALSE,NA,NA
"1989","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 14:21:41,FALSE,NA,"1101850063310110720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadeInReunion_",815,TRUE,FALSE,NA,NA
"1990","belum habis batuk, terbitlah flu~",FALSE,0,NA,2019-03-02 14:21:25,FALSE,NA,"1101849996817649665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miftahahah",0,FALSE,FALSE,NA,NA
